Timestamp,Instrument,Side,Quantity,Price
2022-11-01 12:16:52,BANKNIFTY 2022-11-03 41700.0 CE,BUY,1,203.6
2022-11-01 12:16:52,BANKNIFTY 2022-11-03 41700.0 PE,BUY,1,390.65
2022-11-01 12:16:53,BANKNIFTY 2022-11-03 41700.0 CE,SELL,1,203.0
2022-11-01 12:16:53,BANKNIFTY 2022-11-03 41700.0 PE,SELL,1,390.9
2022-11-01 12:16:53,BANKNIFTY 2022-11-03 41600.0 CE,BUY,1,249.05
2022-11-01 12:16:53,BANKNIFTY 2022-11-03 41600.0 PE,BUY,1,335.1
2022-11-01 12:17:10,BANKNIFTY 2022-11-03 41600.0 CE,SELL,1,249.15
2022-11-01 12:17:10,BANKNIFTY 2022-11-03 41600.0 PE,SELL,1,333.85
2022-11-01 12:17:10,BANKNIFTY 2022-11-03 41700.0 CE,BUY,1,204.0
2022-11-01 12:17:10,BANKNIFTY 2022-11-03 41700.0 PE,BUY,1,389.85
2022-11-01 12:17:12,BANKNIFTY 2022-11-03 41700.0 CE,SELL,1,202.25
2022-11-01 12:17:12,BANKNIFTY 2022-11-03 41700.0 PE,SELL,1,391.05
2022-11-01 12:17:12,BANKNIFTY 2022-11-03 41600.0 CE,BUY,1,247.6
2022-11-01 12:17:12,BANKNIFTY 2022-11-03 41600.0 PE,BUY,1,335.05
2022-11-01 12:17:13,BANKNIFTY 2022-11-03 41600.0 CE,SELL,1,247.95
2022-11-01 12:17:13,BANKNIFTY 2022-11-03 41600.0 PE,SELL,1,335.35
2022-11-01 12:17:13,BANKNIFTY 2022-11-03 41700.0 CE,BUY,1,203.05
2022-11-01 12:17:13,BANKNIFTY 2022-11-03 41700.0 PE,BUY,1,390.4
2022-11-01 12:17:15,BANKNIFTY 2022-11-03 41700.0 CE,SELL,1,202.15
2022-11-01 12:17:15,BANKNIFTY 2022-11-03 41700.0 PE,SELL,1,390.95
2022-11-01 12:17:15,BANKNIFTY 2022-11-03 41600.0 CE,BUY,1,248.85
2022-11-01 12:17:15,BANKNIFTY 2022-11-03 41600.0 PE,BUY,1,335.8
2022-11-01 12:17:30,BANKNIFTY 2022-11-03 41600.0 CE,SELL,1,251.0
2022-11-01 12:17:30,BANKNIFTY 2022-11-03 41600.0 PE,SELL,1,330.0
2022-11-01 12:17:30,BANKNIFTY 2022-11-03 41700.0 CE,BUY,1,205.55
2022-11-01 12:17:30,BANKNIFTY 2022-11-03 41700.0 PE,BUY,1,385.85
2022-11-01 12:17:53,BANKNIFTY 2022-11-03 41700.0 CE,SELL,1,202.25
2022-11-01 12:17:53,BANKNIFTY 2022-11-03 41700.0 PE,SELL,1,390.0
2022-11-01 12:17:53,BANKNIFTY 2022-11-03 41600.0 CE,BUY,1,247.65
2022-11-01 12:17:53,BANKNIFTY 2022-11-03 41600.0 PE,BUY,1,334.6
2022-11-01 12:17:56,BANKNIFTY 2022-11-03 41600.0 CE,SELL,1,247.0
2022-11-01 12:17:56,BANKNIFTY 2022-11-03 41600.0 PE,SELL,1,334.2
2022-11-01 12:17:56,BANKNIFTY 2022-11-03 41700.0 CE,BUY,1,201.95
2022-11-01 12:17:56,BANKNIFTY 2022-11-03 41700.0 PE,BUY,1,389.95
2022-11-01 12:17:58,BANKNIFTY 2022-11-03 41700.0 CE,SELL,1,202.85
2022-11-01 12:17:58,BANKNIFTY 2022-11-03 41700.0 PE,SELL,1,389.8
2022-11-01 12:17:58,BANKNIFTY 2022-11-03 41600.0 CE,BUY,1,247.8
2022-11-01 12:17:58,BANKNIFTY 2022-11-03 41600.0 PE,BUY,1,333.25
2022-11-01 12:17:59,BANKNIFTY 2022-11-03 41600.0 CE,SELL,1,248.8
2022-11-01 12:17:59,BANKNIFTY 2022-11-03 41600.0 PE,SELL,1,334.25
2022-11-01 12:17:59,BANKNIFTY 2022-11-03 41700.0 CE,BUY,1,203.0
2022-11-01 12:17:59,BANKNIFTY 2022-11-03 41700.0 PE,BUY,1,388.75
2022-11-01 12:18:03,BANKNIFTY 2022-11-03 41700.0 CE,SELL,1,202.1
2022-11-01 12:18:03,BANKNIFTY 2022-11-03 41700.0 PE,SELL,1,389.95
2022-11-01 12:18:03,BANKNIFTY 2022-11-03 41600.0 CE,BUY,1,246.8
2022-11-01 12:18:03,BANKNIFTY 2022-11-03 41600.0 PE,BUY,1,336.0
2022-11-01 12:19:58,BANKNIFTY 2022-11-03 41600.0 CE,SELL,1,248.7
2022-11-01 12:19:58,BANKNIFTY 2022-11-03 41600.0 PE,SELL,1,334.05
2022-11-01 12:19:58,BANKNIFTY 2022-11-03 41700.0 CE,BUY,1,202.6
2022-11-01 12:19:58,BANKNIFTY 2022-11-03 41700.0 PE,BUY,1,389.8
2022-11-01 12:20:02,BANKNIFTY 2022-11-03 41700.0 CE,SELL,1,202.3
2022-11-01 12:20:02,BANKNIFTY 2022-11-03 41700.0 PE,SELL,1,389.6
2022-11-01 12:20:02,BANKNIFTY 2022-11-03 41600.0 CE,BUY,1,247.5
2022-11-01 12:20:02,BANKNIFTY 2022-11-03 41600.0 PE,BUY,1,335.1
2022-11-01 12:20:08,BANKNIFTY 2022-11-03 41600.0 CE,SELL,1,248.0
2022-11-01 12:20:08,BANKNIFTY 2022-11-03 41600.0 PE,SELL,1,334.65
2022-11-01 12:20:08,BANKNIFTY 2022-11-03 41700.0 CE,BUY,1,201.85
2022-11-01 12:20:08,BANKNIFTY 2022-11-03 41700.0 PE,BUY,1,388.7
2022-11-01 12:20:12,BANKNIFTY 2022-11-03 41700.0 CE,SELL,1,204.3
2022-11-01 12:20:12,BANKNIFTY 2022-11-03 41700.0 PE,SELL,1,385.6
2022-11-01 12:20:12,BANKNIFTY 2022-11-03 41600.0 CE,BUY,1,250.0
2022-11-01 12:20:12,BANKNIFTY 2022-11-03 41600.0 PE,BUY,1,331.65
2022-11-01 12:20:13,BANKNIFTY 2022-11-03 41600.0 CE,SELL,1,249.6
2022-11-01 12:20:13,BANKNIFTY 2022-11-03 41600.0 PE,SELL,1,330.95
2022-11-01 12:20:13,BANKNIFTY 2022-11-03 41700.0 CE,BUY,1,203.85
2022-11-01 12:20:13,BANKNIFTY 2022-11-03 41700.0 PE,BUY,1,385.5
2022-11-01 12:20:15,BANKNIFTY 2022-11-03 41700.0 CE,SELL,1,204.75
2022-11-01 12:20:15,BANKNIFTY 2022-11-03 41700.0 PE,SELL,1,385.0
2022-11-01 12:20:15,BANKNIFTY 2022-11-03 41600.0 CE,BUY,1,250.15
2022-11-01 12:20:15,BANKNIFTY 2022-11-03 41600.0 PE,BUY,1,330.25
2022-11-01 12:20:17,BANKNIFTY 2022-11-03 41600.0 CE,SELL,1,251.8
2022-11-01 12:20:17,BANKNIFTY 2022-11-03 41600.0 PE,SELL,1,329.95
2022-11-01 12:20:17,BANKNIFTY 2022-11-03 41700.0 CE,BUY,1,205.25
2022-11-01 12:20:17,BANKNIFTY 2022-11-03 41700.0 PE,BUY,1,383.0
2022-11-01 12:21:31,BANKNIFTY 2022-11-03 41700.0 CE,SELL,1,202.35
2022-11-01 12:21:31,BANKNIFTY 2022-11-03 41700.0 PE,SELL,1,390.0
2022-11-01 12:21:31,BANKNIFTY 2022-11-03 41600.0 CE,BUY,1,247.45
2022-11-01 12:21:31,BANKNIFTY 2022-11-03 41600.0 PE,BUY,1,333.0
2022-11-01 12:21:33,BANKNIFTY 2022-11-03 41600.0 CE,SELL,1,247.45
2022-11-01 12:21:33,BANKNIFTY 2022-11-03 41600.0 PE,SELL,1,335.75
2022-11-01 12:21:33,BANKNIFTY 2022-11-03 41700.0 CE,BUY,1,201.95
2022-11-01 12:21:33,BANKNIFTY 2022-11-03 41700.0 PE,BUY,1,389.7
2022-11-01 12:21:36,BANKNIFTY 2022-11-03 41700.0 CE,SELL,1,201.75
2022-11-01 12:21:36,BANKNIFTY 2022-11-03 41700.0 PE,SELL,1,389.0
2022-11-01 12:21:36,BANKNIFTY 2022-11-03 41600.0 CE,BUY,1,246.8
2022-11-01 12:21:36,BANKNIFTY 2022-11-03 41600.0 PE,BUY,1,334.65
2022-11-01 12:21:39,BANKNIFTY 2022-11-03 41600.0 CE,SELL,1,247.7
2022-11-01 12:21:39,BANKNIFTY 2022-11-03 41600.0 PE,SELL,1,333.75
2022-11-01 12:21:39,BANKNIFTY 2022-11-03 41700.0 CE,BUY,1,202.35
2022-11-01 12:21:39,BANKNIFTY 2022-11-03 41700.0 PE,BUY,1,390.15
2022-11-01 12:21:41,BANKNIFTY 2022-11-03 41700.0 CE,SELL,1,201.0
2022-11-01 12:21:41,BANKNIFTY 2022-11-03 41700.0 PE,SELL,1,390.6
2022-11-01 12:21:41,BANKNIFTY 2022-11-03 41600.0 CE,BUY,1,246.55
2022-11-01 12:21:41,BANKNIFTY 2022-11-03 41600.0 PE,BUY,1,336.0
2022-11-01 12:23:21,BANKNIFTY 2022-11-03 41600.0 CE,SELL,1,247.7
2022-11-01 12:23:21,BANKNIFTY 2022-11-03 41600.0 PE,SELL,1,331.3
2022-11-01 12:23:21,BANKNIFTY 2022-11-03 41700.0 CE,BUY,1,202.35
2022-11-01 12:23:21,BANKNIFTY 2022-11-03 41700.0 PE,BUY,1,386.5
2022-11-01 12:23:26,BANKNIFTY 2022-11-03 41700.0 CE,SELL,1,199.9
2022-11-01 12:23:26,BANKNIFTY 2022-11-03 41700.0 PE,SELL,1,389.6
2022-11-01 12:23:26,BANKNIFTY 2022-11-03 41600.0 CE,BUY,1,245.7
2022-11-01 12:23:26,BANKNIFTY 2022-11-03 41600.0 PE,BUY,1,334.6
2022-11-01 12:33:40,BANKNIFTY 2022-11-03 41600.0 CE,SELL,1,221.2
2022-11-01 12:33:40,BANKNIFTY 2022-11-03 41600.0 PE,SELL,1,403.5
2022-11-01 12:33:40,BANKNIFTY 2022-11-03 41500.0 CE,BUY,1,265.7
2022-11-01 12:33:40,BANKNIFTY 2022-11-03 41500.0 PE,BUY,1,349.1
2022-11-01 12:33:43,NIFTY 2022-11-03 18200.0 CE,SELL,1,62.4
2022-11-01 12:33:43,NIFTY 2022-11-03 18200.0 PE,SELL,1,131.45
2022-11-01 12:33:43,NIFTY 2022-11-03 18150.0 CE,BUY,1,84.9
2022-11-01 12:33:43,NIFTY 2022-11-03 18150.0 PE,BUY,1,103.6
2022-11-01 12:33:44,NIFTY 2022-11-03 18150.0 CE,SELL,1,85.2
2022-11-01 12:33:44,NIFTY 2022-11-03 18150.0 PE,SELL,1,103.55
2022-11-01 12:33:44,NIFTY 2022-11-03 18200.0 CE,BUY,1,62.65
2022-11-01 12:33:44,NIFTY 2022-11-03 18200.0 PE,BUY,1,131.15
2022-11-01 12:33:53,BANKNIFTY 2022-11-03 41500.0 CE,SELL,1,272.8
2022-11-01 12:33:53,BANKNIFTY 2022-11-03 41500.0 PE,SELL,1,358.15
2022-11-01 12:33:53,BANKNIFTY 2022-11-03 41600.0 CE,BUY,1,227.65
2022-11-01 12:33:53,BANKNIFTY 2022-11-03 41600.0 PE,BUY,1,415.25
2022-11-01 12:33:55,BANKNIFTY 2022-11-03 41600.0 CE,SELL,1,227.25
2022-11-01 12:33:55,BANKNIFTY 2022-11-03 41600.0 PE,SELL,1,412.85
2022-11-01 12:33:55,BANKNIFTY 2022-11-03 41500.0 CE,BUY,1,273.1
2022-11-01 12:33:55,BANKNIFTY 2022-11-03 41500.0 PE,BUY,1,360.3
2022-11-01 12:33:57,BANKNIFTY 2022-11-03 41500.0 CE,SELL,1,272.75
2022-11-01 12:33:57,BANKNIFTY 2022-11-03 41500.0 PE,SELL,1,356.85
2022-11-01 12:33:57,BANKNIFTY 2022-11-03 41600.0 CE,BUY,1,227.7
2022-11-01 12:33:57,BANKNIFTY 2022-11-03 41600.0 PE,BUY,1,415.05
2022-11-01 12:34:00,BANKNIFTY 2022-11-03 41600.0 CE,SELL,1,229.0
2022-11-01 12:34:00,BANKNIFTY 2022-11-03 41600.0 PE,SELL,1,410.8
2022-11-01 12:34:00,BANKNIFTY 2022-11-03 41500.0 CE,BUY,1,274.5
2022-11-01 12:34:00,BANKNIFTY 2022-11-03 41500.0 PE,BUY,1,355.0
2022-11-01 12:34:02,BANKNIFTY 2022-11-03 41500.0 CE,SELL,1,273.5
2022-11-01 12:34:02,BANKNIFTY 2022-11-03 41500.0 PE,SELL,1,359.1
2022-11-01 12:34:02,BANKNIFTY 2022-11-03 41600.0 CE,BUY,1,227.65
2022-11-01 12:34:02,BANKNIFTY 2022-11-03 41600.0 PE,BUY,1,413.05
2022-11-01 12:34:03,BANKNIFTY 2022-11-03 41600.0 CE,SELL,1,226.85
2022-11-01 12:34:03,BANKNIFTY 2022-11-03 41600.0 PE,SELL,1,416.45
2022-11-01 12:34:03,BANKNIFTY 2022-11-03 41500.0 CE,BUY,1,271.9
2022-11-01 12:34:03,BANKNIFTY 2022-11-03 41500.0 PE,BUY,1,359.1
2022-11-01 12:34:29,NIFTY 2022-11-03 18200.0 CE,SELL,1,62.35
2022-11-01 12:34:29,NIFTY 2022-11-03 18200.0 PE,SELL,1,131.9
2022-11-01 12:34:29,NIFTY 2022-11-03 18150.0 CE,BUY,1,84.7
2022-11-01 12:34:29,NIFTY 2022-11-03 18150.0 PE,BUY,1,104.35
2022-11-01 12:34:37,NIFTY 2022-11-03 18150.0 CE,SELL,1,85.65
2022-11-01 12:34:37,NIFTY 2022-11-03 18150.0 PE,SELL,1,103.4
2022-11-01 12:34:37,NIFTY 2022-11-03 18200.0 CE,BUY,1,62.85
2022-11-01 12:34:37,NIFTY 2022-11-03 18200.0 PE,BUY,1,130.85
2022-11-01 12:34:41,BANKNIFTY 2022-11-03 41500.0 CE,SELL,1,272.9
2022-11-01 12:34:41,BANKNIFTY 2022-11-03 41500.0 PE,SELL,1,356.85
2022-11-01 12:34:41,BANKNIFTY 2022-11-03 41600.0 CE,BUY,1,227.15
2022-11-01 12:34:41,BANKNIFTY 2022-11-03 41600.0 PE,BUY,1,411.25
2022-11-01 12:34:51,BANKNIFTY 2022-11-03 41600.0 CE,SELL,1,224.3
2022-11-01 12:34:51,BANKNIFTY 2022-11-03 41600.0 PE,SELL,1,411.45
2022-11-01 12:34:51,BANKNIFTY 2022-11-03 41500.0 CE,BUY,1,269.95
2022-11-01 12:34:51,BANKNIFTY 2022-11-03 41500.0 PE,BUY,1,356.95
2022-11-01 12:34:55,NIFTY 2022-11-03 18200.0 CE,SELL,1,62.3
2022-11-01 12:34:55,NIFTY 2022-11-03 18200.0 PE,SELL,1,131.9
2022-11-01 12:34:55,NIFTY 2022-11-03 18150.0 CE,BUY,1,85.0
2022-11-01 12:34:55,NIFTY 2022-11-03 18150.0 PE,BUY,1,104.5
2022-11-01 12:37:59,NIFTY 2022-11-03 18150.0 CE,SELL,1,84.15
2022-11-01 12:37:59,NIFTY 2022-11-03 18150.0 PE,SELL,1,104.0
2022-11-01 12:37:59,NIFTY 2022-11-03 18200.0 CE,BUY,1,61.9
2022-11-01 12:37:59,NIFTY 2022-11-03 18200.0 PE,BUY,1,131.7
2022-11-01 12:38:00,NIFTY 2022-11-03 18200.0 CE,SELL,1,61.65
2022-11-01 12:38:00,NIFTY 2022-11-03 18200.0 PE,SELL,1,131.5
2022-11-01 12:38:00,NIFTY 2022-11-03 18150.0 CE,BUY,1,84.0
2022-11-01 12:38:00,NIFTY 2022-11-03 18150.0 PE,BUY,1,104.05
2022-11-01 12:38:01,NIFTY 2022-11-03 18150.0 CE,SELL,1,84.05
2022-11-01 12:38:01,NIFTY 2022-11-03 18150.0 PE,SELL,1,104.4
2022-11-01 12:38:01,NIFTY 2022-11-03 18200.0 CE,BUY,1,61.55
2022-11-01 12:38:01,NIFTY 2022-11-03 18200.0 PE,BUY,1,131.65
2022-11-01 12:38:01,BANKNIFTY 2022-11-03 41500.0 CE,SELL,1,259.8
2022-11-01 12:38:01,BANKNIFTY 2022-11-03 41500.0 PE,SELL,1,344.55
2022-11-01 12:38:01,BANKNIFTY 2022-11-03 41600.0 CE,BUY,1,214.5
2022-11-01 12:38:01,BANKNIFTY 2022-11-03 41600.0 PE,BUY,1,399.8
2022-11-01 12:38:04,NIFTY 2022-11-03 18200.0 CE,SELL,1,62.1
2022-11-01 12:38:04,NIFTY 2022-11-03 18200.0 PE,SELL,1,130.9
2022-11-01 12:38:04,NIFTY 2022-11-03 18150.0 CE,BUY,1,84.45
2022-11-01 12:38:04,NIFTY 2022-11-03 18150.0 PE,BUY,1,103.55
2022-11-01 12:38:07,NIFTY 2022-11-03 18150.0 CE,SELL,1,84.9
2022-11-01 12:38:07,NIFTY 2022-11-03 18150.0 PE,SELL,1,103.0
2022-11-01 12:38:07,NIFTY 2022-11-03 18200.0 CE,BUY,1,62.4
2022-11-01 12:38:07,NIFTY 2022-11-03 18200.0 PE,BUY,1,130.45
2022-11-01 12:38:08,NIFTY 2022-11-03 18200.0 CE,SELL,1,62.15
2022-11-01 12:38:08,NIFTY 2022-11-03 18200.0 PE,SELL,1,130.5
2022-11-01 12:38:08,NIFTY 2022-11-03 18150.0 CE,BUY,1,84.55
2022-11-01 12:38:08,NIFTY 2022-11-03 18150.0 PE,BUY,1,103.15
2022-11-01 12:38:09,NIFTY 2022-11-03 18150.0 CE,SELL,1,84.95
2022-11-01 12:38:09,NIFTY 2022-11-03 18150.0 PE,SELL,1,102.95
2022-11-01 12:38:09,NIFTY 2022-11-03 18200.0 CE,BUY,1,62.3
2022-11-01 12:38:09,NIFTY 2022-11-03 18200.0 PE,BUY,1,130.2
2022-11-01 12:38:44,NIFTY 2022-11-03 18200.0 CE,SELL,1,61.9
2022-11-01 12:38:44,NIFTY 2022-11-03 18200.0 PE,SELL,1,131.6
2022-11-01 12:38:44,NIFTY 2022-11-03 18150.0 CE,BUY,1,84.3
2022-11-01 12:38:44,NIFTY 2022-11-03 18150.0 PE,BUY,1,103.85
2022-11-01 12:38:46,NIFTY 2022-11-03 18150.0 CE,SELL,1,84.15
2022-11-01 12:38:46,NIFTY 2022-11-03 18150.0 PE,SELL,1,104.1
2022-11-01 12:38:46,NIFTY 2022-11-03 18200.0 CE,BUY,1,61.85
2022-11-01 12:38:46,NIFTY 2022-11-03 18200.0 PE,BUY,1,131.65
2022-11-01 12:38:47,NIFTY 2022-11-03 18200.0 CE,SELL,1,61.85
2022-11-01 12:38:47,NIFTY 2022-11-03 18200.0 PE,SELL,1,131.8
2022-11-01 12:38:47,NIFTY 2022-11-03 18150.0 CE,BUY,1,84.15
2022-11-01 12:38:47,NIFTY 2022-11-03 18150.0 PE,BUY,1,104.1
2022-11-01 12:38:47,BANKNIFTY 2022-11-03 41600.0 CE,SELL,1,215.4
2022-11-01 12:38:47,BANKNIFTY 2022-11-03 41600.0 PE,SELL,1,403.45
2022-11-01 12:38:47,BANKNIFTY 2022-11-03 41500.0 CE,BUY,1,260.0
2022-11-01 12:38:47,BANKNIFTY 2022-11-03 41500.0 PE,BUY,1,347.0
2022-11-01 12:41:29,NIFTY 2022-11-03 18150.0 CE,SELL,1,84.1
2022-11-01 12:41:29,NIFTY 2022-11-03 18150.0 PE,SELL,1,103.35
2022-11-01 12:41:29,NIFTY 2022-11-03 18200.0 CE,BUY,1,61.55
2022-11-01 12:41:29,NIFTY 2022-11-03 18200.0 PE,BUY,1,130.85
2022-11-01 12:41:31,NIFTY 2022-11-03 18200.0 CE,SELL,1,61.4
2022-11-01 12:41:31,NIFTY 2022-11-03 18200.0 PE,SELL,1,131.3
2022-11-01 12:41:31,NIFTY 2022-11-03 18150.0 CE,BUY,1,83.6
2022-11-01 12:41:31,NIFTY 2022-11-03 18150.0 PE,BUY,1,103.9
2022-11-01 12:43:04,NIFTY 2022-11-03 18150.0 CE,SELL,1,84.2
2022-11-01 12:43:04,NIFTY 2022-11-03 18150.0 PE,SELL,1,103.8
2022-11-01 12:43:04,NIFTY 2022-11-03 18200.0 CE,BUY,1,61.8
2022-11-01 12:43:04,NIFTY 2022-11-03 18200.0 PE,BUY,1,131.2
2022-11-01 12:43:08,NIFTY 2022-11-03 18200.0 CE,SELL,1,61.7
2022-11-01 12:43:08,NIFTY 2022-11-03 18200.0 PE,SELL,1,131.9
2022-11-01 12:43:08,NIFTY 2022-11-03 18150.0 CE,BUY,1,84.3
2022-11-01 12:43:08,NIFTY 2022-11-03 18150.0 PE,BUY,1,104.35
2022-11-01 12:43:26,NIFTY 2022-11-03 18150.0 CE,SELL,1,84.55
2022-11-01 12:43:26,NIFTY 2022-11-03 18150.0 PE,SELL,1,104.05
2022-11-01 12:43:26,NIFTY 2022-11-03 18200.0 CE,BUY,1,62.45
2022-11-01 12:43:26,NIFTY 2022-11-03 18200.0 PE,BUY,1,131.2
2022-11-01 12:45:35,BANKNIFTY 2022-11-03 41500.0 CE,SELL,1,258.35
2022-11-01 12:45:35,BANKNIFTY 2022-11-03 41500.0 PE,SELL,1,342.25
2022-11-01 12:45:35,BANKNIFTY 2022-11-03 41600.0 CE,BUY,1,213.6
2022-11-01 12:45:35,BANKNIFTY 2022-11-03 41600.0 PE,BUY,1,396.35
2022-11-01 12:45:38,BANKNIFTY 2022-11-03 41600.0 CE,SELL,1,214.6
2022-11-01 12:45:38,BANKNIFTY 2022-11-03 41600.0 PE,SELL,1,395.8
2022-11-01 12:45:38,BANKNIFTY 2022-11-03 41500.0 CE,BUY,1,259.25
2022-11-01 12:45:38,BANKNIFTY 2022-11-03 41500.0 PE,BUY,1,341.3
2022-11-01 12:46:20,BANKNIFTY 2022-11-03 41500.0 CE,SELL,1,258.9
2022-11-01 12:46:20,BANKNIFTY 2022-11-03 41500.0 PE,SELL,1,344.95
2022-11-01 12:46:20,BANKNIFTY 2022-11-03 41600.0 CE,BUY,1,214.15
2022-11-01 12:46:20,BANKNIFTY 2022-11-03 41600.0 PE,BUY,1,399.7
2022-11-01 12:46:50,BANKNIFTY 2022-11-03 41600.0 CE,SELL,1,213.75
2022-11-01 12:46:50,BANKNIFTY 2022-11-03 41600.0 PE,SELL,1,399.6
2022-11-01 12:46:50,BANKNIFTY 2022-11-03 41500.0 CE,BUY,1,259.8
2022-11-01 12:46:50,BANKNIFTY 2022-11-03 41500.0 PE,BUY,1,345.95
2022-11-01 12:46:55,BANKNIFTY 2022-11-03 41500.0 CE,SELL,1,258.8
2022-11-01 12:46:55,BANKNIFTY 2022-11-03 41500.0 PE,SELL,1,347.65
2022-11-01 12:46:55,BANKNIFTY 2022-11-03 41600.0 CE,BUY,1,212.5
2022-11-01 12:46:55,BANKNIFTY 2022-11-03 41600.0 PE,BUY,1,403.25
2022-11-01 12:46:56,BANKNIFTY 2022-11-03 41600.0 CE,SELL,1,212.45
2022-11-01 12:46:56,BANKNIFTY 2022-11-03 41600.0 PE,SELL,1,404.8
2022-11-01 12:46:56,BANKNIFTY 2022-11-03 41500.0 CE,BUY,1,256.55
2022-11-01 12:46:56,BANKNIFTY 2022-11-03 41500.0 PE,BUY,1,348.95
2022-11-01 12:47:01,BANKNIFTY 2022-11-03 41500.0 CE,SELL,1,258.55
2022-11-01 12:47:01,BANKNIFTY 2022-11-03 41500.0 PE,SELL,1,345.15
2022-11-01 12:47:01,BANKNIFTY 2022-11-03 41600.0 CE,BUY,1,213.75
2022-11-01 12:47:01,BANKNIFTY 2022-11-03 41600.0 PE,BUY,1,401.6
2022-11-01 12:47:05,BANKNIFTY 2022-11-03 41600.0 CE,SELL,1,214.2
2022-11-01 12:47:05,BANKNIFTY 2022-11-03 41600.0 PE,SELL,1,401.1
2022-11-01 12:47:05,BANKNIFTY 2022-11-03 41500.0 CE,BUY,1,259.3
2022-11-01 12:47:05,BANKNIFTY 2022-11-03 41500.0 PE,BUY,1,346.0
2022-11-01 12:47:08,BANKNIFTY 2022-11-03 41500.0 CE,SELL,1,259.4
2022-11-01 12:47:08,BANKNIFTY 2022-11-03 41500.0 PE,SELL,1,344.5
2022-11-01 12:47:08,BANKNIFTY 2022-11-03 41600.0 CE,BUY,1,214.7
2022-11-01 12:47:08,BANKNIFTY 2022-11-03 41600.0 PE,BUY,1,399.35
2022-11-01 12:47:10,BANKNIFTY 2022-11-03 41600.0 CE,SELL,1,215.0
2022-11-01 12:47:10,BANKNIFTY 2022-11-03 41600.0 PE,SELL,1,398.4
2022-11-01 12:47:10,BANKNIFTY 2022-11-03 41500.0 CE,BUY,1,260.0
2022-11-01 12:47:10,BANKNIFTY 2022-11-03 41500.0 PE,BUY,1,343.8
2022-11-01 12:47:13,BANKNIFTY 2022-11-03 41500.0 CE,SELL,1,259.75
2022-11-01 12:47:13,BANKNIFTY 2022-11-03 41500.0 PE,SELL,1,341.95
2022-11-01 12:47:13,BANKNIFTY 2022-11-03 41600.0 CE,BUY,1,215.4
2022-11-01 12:47:13,BANKNIFTY 2022-11-03 41600.0 PE,BUY,1,397.45
2022-11-01 12:47:21,BANKNIFTY 2022-11-03 41600.0 CE,SELL,1,213.65
2022-11-01 12:47:21,BANKNIFTY 2022-11-03 41600.0 PE,SELL,1,401.05
2022-11-01 12:47:21,BANKNIFTY 2022-11-03 41500.0 CE,BUY,1,257.65
2022-11-01 12:47:21,BANKNIFTY 2022-11-03 41500.0 PE,BUY,1,346.0
2022-11-01 12:47:46,BANKNIFTY 2022-11-03 41500.0 CE,SELL,1,258.35
2022-11-01 12:47:46,BANKNIFTY 2022-11-03 41500.0 PE,SELL,1,346.5
2022-11-01 12:47:46,BANKNIFTY 2022-11-03 41600.0 CE,BUY,1,213.25
2022-11-01 12:47:46,BANKNIFTY 2022-11-03 41600.0 PE,BUY,1,400.7
2022-11-01 12:47:48,BANKNIFTY 2022-11-03 41600.0 CE,SELL,1,213.2
2022-11-01 12:47:48,BANKNIFTY 2022-11-03 41600.0 PE,SELL,1,403.05
2022-11-01 12:47:48,BANKNIFTY 2022-11-03 41500.0 CE,BUY,1,257.5
2022-11-01 12:47:48,BANKNIFTY 2022-11-03 41500.0 PE,BUY,1,347.8
2022-11-01 12:50:58,BANKNIFTY 2022-11-03 41500.0 CE,SELL,1,260.8
2022-11-01 12:50:58,BANKNIFTY 2022-11-03 41500.0 PE,SELL,1,343.5
2022-11-01 12:50:58,BANKNIFTY 2022-11-03 41600.0 CE,BUY,1,215.55
2022-11-01 12:50:58,BANKNIFTY 2022-11-03 41600.0 PE,BUY,1,398.2
2022-11-01 12:50:59,BANKNIFTY 2022-11-03 41600.0 CE,SELL,1,215.2
2022-11-01 12:50:59,BANKNIFTY 2022-11-03 41600.0 PE,SELL,1,399.0
2022-11-01 12:50:59,BANKNIFTY 2022-11-03 41500.0 CE,BUY,1,260.85
2022-11-01 12:50:59,BANKNIFTY 2022-11-03 41500.0 PE,BUY,1,344.6
2022-11-01 12:51:05,BANKNIFTY 2022-11-03 41500.0 CE,SELL,1,260.3
2022-11-01 12:51:05,BANKNIFTY 2022-11-03 41500.0 PE,SELL,1,342.9
2022-11-01 12:51:05,BANKNIFTY 2022-11-03 41600.0 CE,BUY,1,215.25
2022-11-01 12:51:05,BANKNIFTY 2022-11-03 41600.0 PE,BUY,1,397.65
2022-11-01 12:51:07,BANKNIFTY 2022-11-03 41600.0 CE,SELL,1,215.8
2022-11-01 12:51:07,BANKNIFTY 2022-11-03 41600.0 PE,SELL,1,398.35
2022-11-01 12:51:07,BANKNIFTY 2022-11-03 41500.0 CE,BUY,1,260.45
2022-11-01 12:51:07,BANKNIFTY 2022-11-03 41500.0 PE,BUY,1,343.25
2022-11-01 12:51:08,BANKNIFTY 2022-11-03 41500.0 CE,SELL,1,259.9
2022-11-01 12:51:08,BANKNIFTY 2022-11-03 41500.0 PE,SELL,1,344.85
2022-11-01 12:51:08,BANKNIFTY 2022-11-03 41600.0 CE,BUY,1,214.95
2022-11-01 12:51:08,BANKNIFTY 2022-11-03 41600.0 PE,BUY,1,399.55
